enddate,approval_type,rate,year
2019-06-07,approve,43.539711,2019
2019-06-07,disapprove,51.592009,2019
2019-06-04,approve,43.608387,2019
2019-06-04,disapprove,51.626013,2019
2019-06-05,approve,40.746612,2019
2019-06-05,disapprove,54.481791,2019
2019-06-07,approve,41.746612,2019
2019-06-07,disapprove,53.481791,2019
2019-06-05,approve,44.608387,2019
2019-06-05,disapprove,50.626013,2019
2019-06-04,approve,44.948636,2019
2019-06-04,disapprove,49.76658,2019
2019-06-06,approve,46.849343,2019
2019-06-06,disapprove,50.44723,2019
2019-06-05,approve,42.948636,2019
2019-06-05,disapprove,53.76658,2019
2019-06-06,approve,40.746612,2019
2019-06-06,disapprove,54.481791,2019
2019-06-06,approve,42.608387,2019
2019-06-06,disapprove,51.626013,2019
2019-06-06,approve,43.948636,2019
2019-06-06,disapprove,50.76658,2019
2019-06-09,approve,42.613321,2019
2019-06-09,disapprove,52.248116,2019
2019-06-07,approve,41.746612,2019
2019-06-07,disapprove,53.481791,2019
2019-06-09,approve,44.608387,2019
2019-06-09,disapprove,49.626013,2019
2019-06-08,approve,40.746612,2019
2019-06-08,disapprove,54.481791,2019
2019-06-07,approve,43.948636,2019
2019-06-07,disapprove,51.76658,2019
2019-06-09,approve,40.686784,2019
2019-06-09,disapprove,57.055805,2019
2019-06-09,approve,39.686784,2019
2019-06-09,disapprove,55.055805,2019
2019-06-10,approve,39.686784,2019
2019-06-10,disapprove,56.055805,2019
2019-06-08,approve,40.746612,2019
2019-06-08,disapprove,54.481791,2019
2019-06-09,approve,39.686784,2019
2019-06-09,disapprove,55.055805,2019
2019-06-09,approve,41.746612,2019
2019-06-09,disapprove,53.481791,2019
2019-06-08,approve,44.948636,2019
2019-06-08,disapprove,51.76658,2019
2019-06-10,approve,43.608387,2019
2019-06-10,disapprove,50.626013,2019
2019-06-10,approve,43.750369,2019
2019-06-10,disapprove,51.742388,2019
2019-06-09,approve,42.948636,2019
2019-06-09,disapprove,51.76658,2019
2019-06-10,approve,40.746612,2019
2019-06-10,disapprove,54.481791,2019
2019-06-11,approve,42.948636,2019
2019-06-11,disapprove,50.76658,2019
2019-06-11,approve,39.746612,2019
2019-06-11,disapprove,55.481791,2019
2019-06-16,approve,43.861441,2019
2019-06-16,disapprove,53.539189,2019
2019-06-12,approve,43.758576,2019
2019-06-12,disapprove,52.638557,2019
2019-06-10,approve,42.948636,2019
2019-06-10,disapprove,53.76658,2019
2019-06-11,approve,45.608387,2019
2019-06-11,disapprove,48.626013,2019
2019-06-11,approve,43.237814,2019
2019-06-11,disapprove,53.82106,2019
2019-06-11,approve,41.351563,2019
2019-06-11,disapprove,55.580389,2019
2019-06-12,approve,43.012924,2019
2019-06-12,disapprove,53.485387,2019
2019-06-11,approve,44.948636,2019
2019-06-11,disapprove,52.76658,2019
2019-06-12,approve,44.608387,2019
2019-06-12,disapprove,48.626013,2019
2019-06-12,approve,39.746612,2019
2019-06-12,disapprove,55.481791,2019
2019-06-14,approve,40.746612,2019
2019-06-14,disapprove,54.481791,2019
2019-06-13,approve,45.608387,2019
2019-06-13,disapprove,48.626013,2019
2019-06-13,approve,40.746612,2019
2019-06-13,disapprove,54.481791,2019
2019-06-12,approve,45.948636,2019
2019-06-12,disapprove,48.76658,2019
2019-06-15,approve,47.721962,2019
2019-06-15,disapprove,48.597249,2019
2019-06-14,approve,43.948636,2019
2019-06-14,disapprove,51.76658,2019
2019-06-14,approve,41.746612,2019
2019-06-14,disapprove,53.481791,2019
2019-06-16,approve,42.608387,2019
2019-06-16,disapprove,51.626013,2019
2019-06-14,approve,43.948636,2019
2019-06-14,disapprove,52.76658,2019
2019-06-15,approve,40.746612,2019
2019-06-15,disapprove,54.481791,2019
2019-06-17,approve,42.608387,2019
2019-06-17,disapprove,52.626013,2019
2019-06-17,approve,39.686784,2019
2019-06-17,disapprove,56.055805,2019
2019-06-16,approve,40.686784,2019
2019-06-16,disapprove,55.055805,2019
2019-06-17,approve,41.262775,2019
2019-06-17,disapprove,51.326316,2019
2019-06-17,approve,40.08833,2019
2019-06-17,disapprove,55.353891,2019
2019-06-16,approve,39.746612,2019
2019-06-16,disapprove,55.481791,2019
2019-06-17,approve,39.686784,2019
2019-06-17,disapprove,56.055805,2019
2019-06-16,approve,41.948636,2019
2019-06-16,disapprove,52.76658,2019
2019-06-17,approve,42.948636,2019
2019-06-17,disapprove,52.76658,2019
2019-06-17,approve,39.746612,2019
2019-06-17,disapprove,55.481791,2019
2019-06-18,approve,43.948636,2019
2019-06-18,disapprove,50.76658,2019
2019-06-17,approve,42.948636,2019
2019-06-17,disapprove,52.76658,2019
2019-06-18,approve,41.608387,2019
2019-06-18,disapprove,51.626013,2019
2019-06-18,approve,40.746612,2019
2019-06-18,disapprove,54.481791,2019
2019-06-19,approve,40.746612,2019
2019-06-19,disapprove,54.481791,2019
2019-06-19,approve,41.527124,2019
2019-06-19,disapprove,52.830237,2019
2019-06-19,approve,44.608387,2019
2019-06-19,disapprove,49.626013,2019
2019-06-21,approve,40.746612,2019
2019-06-21,disapprove,54.481791,2019
2019-06-18,approve,42.351563,2019
2019-06-18,disapprove,55.580389,2019
2019-06-18,approve,43.948636,2019
2019-06-18,disapprove,50.76658,2019
2019-06-19,approve,45.948636,2019
2019-06-19,disapprove,51.76658,2019
2019-06-20,approve,43.608387,2019
2019-06-20,disapprove,50.626013,2019
2019-06-20,approve,40.746612,2019
2019-06-20,disapprove,54.481791,2019
2019-06-20,approve,44.584929,2019
2019-06-20,disapprove,51.955382,2019
2019-06-20,approve,43.948636,2019
2019-06-20,disapprove,49.76658,2019
2019-06-21,approve,41.746612,2019
2019-06-21,disapprove,53.481791,2019
2019-06-24,approve,43.19239,2019
2019-06-24,disapprove,52.503737,2019
2019-06-21,approve,42.948636,2019
2019-06-21,disapprove,52.76658,2019
2019-06-22,approve,40.746612,2019
2019-06-22,disapprove,54.481791,2019
2019-06-22,approve,38.686784,2019
2019-06-22,disapprove,56.055805,2019
2019-06-23,approve,42.608387,2019
2019-06-23,disapprove,51.626013,2019
2019-06-23,approve,41.746612,2019
2019-06-23,disapprove,53.481791,2019
2019-06-23,approve,40.686784,2019
2019-06-23,disapprove,56.055805,2019
2019-06-23,approve,41.686784,2019
2019-06-23,disapprove,53.055805,2019
2019-06-24,approve,41.608387,2019
2019-06-24,disapprove,52.626013,2019
2019-06-22,approve,42.948636,2019
2019-06-22,disapprove,51.76658,2019
2019-06-24,approve,42.686784,2019
2019-06-24,disapprove,55.055805,2019
2019-06-24,approve,41.368815,2019
2019-06-24,disapprove,51.150052,2019
2019-06-23,approve,40.948636,2019
2019-06-23,disapprove,54.76658,2019
2019-06-24,approve,41.746612,2019
2019-06-24,disapprove,53.481791,2019
2019-06-25,approve,42.948636,2019
2019-06-25,disapprove,49.76658,2019
2019-06-27,approve,44.539711,2019
2019-06-27,disapprove,48.592009,2019
2019-06-25,approve,42.608387,2019
2019-06-25,disapprove,51.626013,2019
2019-06-24,approve,43.948636,2019
2019-06-24,disapprove,52.76658,2019
2019-06-25,approve,42.746612,2019
2019-06-25,disapprove,52.481791,2019
2019-06-25,approve,42.351563,2019
2019-06-25,disapprove,53.580389,2019
2019-06-28,approve,40.746612,2019
2019-06-28,disapprove,54.481791,2019
2019-06-25,approve,43.948636,2019
2019-06-25,disapprove,51.76658,2019
2019-06-26,approve,40.746612,2019
2019-06-26,disapprove,54.481791,2019
2019-06-26,approve,44.608387,2019
2019-06-26,disapprove,49.626013,2019
2019-06-30,approve,41.861441,2019
2019-06-30,disapprove,52.539189,2019
2019-06-27,approve,43.608387,2019
2019-06-27,disapprove,51.626013,2019
2019-06-26,approve,40.746612,2019
2019-06-26,disapprove,54.481791,2019
2019-06-27,approve,41.746612,2019
2019-06-27,disapprove,53.481791,2019
2019-06-26,approve,40.948636,2019
2019-06-26,disapprove,54.76658,2019
2019-06-27,approve,44.948636,2019
2019-06-27,disapprove,49.76658,2019
2019-06-28,approve,39.746612,2019
2019-06-28,disapprove,55.481791,2019
2019-06-29,approve,40.746612,2019
2019-06-29,disapprove,54.481791,2019
2019-06-30,approve,41.608387,2019
2019-06-30,disapprove,52.626013,2019
2019-06-28,approve,42.948636,2019
2019-06-28,disapprove,53.76658,2019
2019-06-29,approve,39.746612,2019
2019-06-29,disapprove,55.481791,2019
2019-06-29,approve,41.948636,2019
2019-06-29,disapprove,52.76658,2019
2019-06-30,approve,44.043534,2019
2019-06-30,disapprove,51.216002,2019
2019-07-01,approve,42.608387,2019
2019-07-01,disapprove,52.626013,2019
2019-06-30,approve,40.746612,2019
2019-06-30,disapprove,54.481791,2019
2019-06-30,approve,40.948636,2019
2019-06-30,disapprove,54.76658,2019
2019-06-30,approve,42.527124,2019
2019-06-30,disapprove,52.830237,2019
2019-07-01,approve,41.746612,2019
2019-07-01,disapprove,53.481791,2019
2019-07-02,approve,42.351563,2019
2019-07-02,disapprove,53.580389,2019
2019-07-01,approve,40.686784,2019
2019-07-01,disapprove,55.055805,2019
2019-07-01,approve,44.718064,2019
2019-07-01,disapprove,51.689878,2019
2019-07-01,approve,42.186784,2019
2019-07-01,disapprove,54.055805,2019
2019-07-01,approve,36.686784,2019
2019-07-01,disapprove,58.055805,2019
2019-07-02,approve,41.948636,2019
2019-07-02,disapprove,50.76658,2019
2019-07-02,approve,43.608387,2019
2019-07-02,disapprove,51.626013,2019
2019-07-01,approve,42.948636,2019
2019-07-01,disapprove,52.76658,2019
2019-07-02,approve,41.746612,2019
2019-07-02,disapprove,53.481791,2019
2019-07-03,approve,42.746612,2019
2019-07-03,disapprove,52.481791,2019
2019-07-02,approve,44.948636,2019
2019-07-02,disapprove,50.76658,2019
2019-07-02,approve,40.686784,2019
2019-07-02,disapprove,54.055805,2019
2019-07-03,approve,42.948636,2019
2019-07-03,disapprove,52.76658,2019
2019-07-04,approve,41.746612,2019
2019-07-04,disapprove,53.481791,2019
2019-07-05,approve,40.746612,2019
2019-07-05,disapprove,54.481791,2019
2019-07-07,approve,43.613321,2019
2019-07-07,disapprove,50.248116,2019
2019-07-04,approve,42.948636,2019
2019-07-04,disapprove,51.76658,2019
2019-07-05,approve,45.948636,2019
2019-07-05,disapprove,50.76658,2019
2019-07-07,approve,44.608387,2019
2019-07-07,disapprove,50.626013,2019
2019-07-06,approve,40.746612,2019
2019-07-06,disapprove,54.481791,2019
2019-07-06,approve,43.948636,2019
2019-07-06,disapprove,52.76658,2019
2019-07-08,approve,43.608387,2019
2019-07-08,disapprove,52.626013,2019
2019-07-07,approve,40.746612,2019
2019-07-07,disapprove,54.481791,2019
2019-07-08,approve,41.608485,2019
2019-07-08,disapprove,52.209337,2019
2019-07-07,approve,42.948636,2019
2019-07-07,disapprove,53.76658,2019
2019-07-12,approve,44.861441,2019
2019-07-12,disapprove,49.539189,2019
2019-07-08,approve,42.868815,2019
2019-07-08,disapprove,50.750052,2019
2019-07-08,approve,40.746612,2019
2019-07-08,disapprove,54.481791,2019
2019-07-09,approve,40.948636,2019
2019-07-09,disapprove,52.76658,2019
2019-07-09,approve,44.237814,2019
2019-07-09,disapprove,52.82106,2019
2019-07-09,approve,43.608387,2019
2019-07-09,disapprove,51.626013,2019
2019-07-08,approve,43.948636,2019
2019-07-08,disapprove,52.76658,2019
2019-07-09,approve,40.746612,2019
2019-07-09,disapprove,54.481791,2019
2019-07-10,approve,37.686784,2019
2019-07-10,disapprove,57.055805,2019
2019-07-16,approve,45.613321,2019
2019-07-16,disapprove,50.248116,2019
2019-07-10,approve,42.608387,2019
2019-07-10,disapprove,52.626013,2019
2019-07-10,approve,40.746612,2019
2019-07-10,disapprove,54.481791,2019
2019-07-09,approve,42.351563,2019
2019-07-09,disapprove,52.580389,2019
2019-07-12,approve,41.746612,2019
2019-07-12,disapprove,53.481791,2019
2019-07-09,approve,42.746612,2019
2019-07-09,disapprove,52.481791,2019
2019-07-09,approve,41.948636,2019
2019-07-09,disapprove,53.76658,2019
2019-07-10,approve,43.948636,2019
2019-07-10,disapprove,51.76658,2019
2019-07-11,approve,40.608387,2019
2019-07-11,disapprove,53.626013,2019
2019-07-11,approve,41.746612,2019
2019-07-11,disapprove,53.481791,2019
2019-07-12,approve,41.746612,2019
2019-07-12,disapprove,53.481791,2019
2019-07-11,approve,45.948636,2019
2019-07-11,disapprove,50.76658,2019
2019-07-14,approve,40.608387,2019
2019-07-14,disapprove,53.626013,2019
2019-07-14,approve,42.113,2019
2019-07-14,disapprove,55.163809,2019
2019-07-13,approve,42.746612,2019
2019-07-13,disapprove,52.481791,2019
2019-07-12,approve,42.948636,2019
2019-07-12,disapprove,50.76658,2019
2019-07-12,approve,40.686784,2019
2019-07-12,disapprove,54.055805,2019
2019-07-14,approve,43.72877,2019
2019-07-14,disapprove,53.67871,2019
2019-07-13,approve,43.948636,2019
2019-07-13,disapprove,52.76658,2019
2019-07-15,approve,42.608387,2019
2019-07-15,disapprove,51.626013,2019
2019-07-14,approve,37.686784,2019
2019-07-14,disapprove,57.055805,2019
2019-07-14,approve,42.746612,2019
2019-07-14,disapprove,52.481791,2019
2019-07-14,approve,42.948636,2019
2019-07-14,disapprove,52.76658,2019
2019-07-15,approve,42.746612,2019
2019-07-15,disapprove,52.481791,2019
2019-07-16,approve,44.608387,2019
2019-07-16,disapprove,49.626013,2019
2019-07-16,approve,44.948636,2019
2019-07-16,disapprove,49.76658,2019
2019-07-15,approve,43.948636,2019
2019-07-15,disapprove,51.76658,2019
2019-07-16,approve,42.746612,2019
2019-07-16,disapprove,52.481791,2019
2019-07-17,approve,43.608387,2019
2019-07-17,disapprove,50.626013,2019
2019-07-17,approve,41.746612,2019
2019-07-17,disapprove,53.481791,2019
2019-07-16,approve,41.948636,2019
2019-07-16,disapprove,54.76658,2019
2019-07-16,approve,42.351563,2019
2019-07-16,disapprove,53.580389,2019
2019-07-17,approve,45.05001,2019
2019-07-17,disapprove,52.794843,2019
2019-07-18,approve,41.686784,2019
2019-07-18,disapprove,54.055805,2019
2019-07-18,approve,41.746612,2019
2019-07-18,disapprove,53.481791,2019
2019-07-17,approve,42.948636,2019
2019-07-17,disapprove,53.76658,2019
2019-07-18,approve,44.608387,2019
2019-07-18,disapprove,49.626013,2019
2019-07-18,approve,38.686784,2019
2019-07-18,disapprove,57.055805,2019
2019-07-19,approve,43.746612,2019
2019-07-19,disapprove,51.481791,2019
2019-07-18,approve,43.948636,2019
2019-07-18,disapprove,51.76658,2019
2019-07-22,approve,44.351563,2019
2019-07-22,disapprove,52.580389,2019
2019-07-21,approve,43.608387,2019
2019-07-21,disapprove,50.626013,2019
2019-07-20,approve,43.746612,2019
2019-07-20,disapprove,51.481791,2019
2019-07-20,approve,43.584929,2019
2019-07-20,disapprove,52.955382,2019
2019-07-19,approve,42.948636,2019
2019-07-19,disapprove,53.76658,2019
2019-07-21,approve,42.746612,2019
2019-07-21,disapprove,52.481791,2019
2019-07-21,approve,37.686784,2019
2019-07-21,disapprove,57.055805,2019
2019-07-21,approve,41.686784,2019
2019-07-21,disapprove,54.055805,2019
2019-07-20,approve,41.948636,2019
2019-07-20,disapprove,53.76658,2019
2019-07-22,approve,44.608387,2019
2019-07-22,disapprove,50.626013,2019
2019-07-21,approve,41.746612,2019
2019-07-21,disapprove,53.481791,2019
2019-07-23,approve,44.769187,2019
2019-07-23,disapprove,50.41321,2019
2019-07-21,approve,43.948636,2019
2019-07-21,disapprove,52.76658,2019
2019-07-22,approve,41.746612,2019
2019-07-22,disapprove,53.481791,2019
2019-07-23,approve,42.608387,2019
2019-07-23,disapprove,51.626013,2019
2019-07-23,approve,41.746612,2019
2019-07-23,disapprove,53.481791,2019
2019-07-23,approve,44.012924,2019
2019-07-23,disapprove,51.485387,2019
2019-07-22,approve,41.948636,2019
2019-07-22,disapprove,54.76658,2019
2019-07-23,approve,41.948636,2019
2019-07-23,disapprove,52.76658,2019
2019-07-28,approve,41.187814,2019
2019-07-28,disapprove,53.739829,2019
2019-07-31,approve,42.861441,2019
2019-07-31,disapprove,52.539189,2019
2019-07-23,approve,42.351563,2019
2019-07-23,disapprove,54.580389,2019
2019-07-23,approve,43.948636,2019
2019-07-23,disapprove,50.76658,2019
2019-07-24,approve,41.746612,2019
2019-07-24,disapprove,53.481791,2019
2019-08-05,approve,39.003936,2019
2019-08-05,disapprove,59.542745,2019
2019-07-24,approve,42.608387,2019
2019-07-24,disapprove,52.626013,2019
2019-07-26,approve,41.746612,2019
2019-07-26,disapprove,53.481791,2019
2019-07-25,approve,41.608387,2019
2019-07-25,disapprove,52.626013,2019
2019-07-25,approve,40.746612,2019
2019-07-25,disapprove,54.481791,2019
2019-07-24,approve,41.948636,2019
2019-07-24,disapprove,53.76658,2019
2019-07-25,approve,41.948636,2019
2019-07-25,disapprove,55.76658,2019
2019-07-25,approve,39.686784,2019
2019-07-25,disapprove,58.055805,2019
2019-07-26,approve,41.746612,2019
2019-07-26,disapprove,53.481791,2019
2019-07-26,approve,40.948636,2019
2019-07-26,disapprove,54.76658,2019
2019-07-27,approve,41.686784,2019
2019-07-27,disapprove,53.055805,2019
2019-07-28,approve,41.608387,2019
2019-07-28,disapprove,53.626013,2019
2019-07-28,approve,42.19239,2019
2019-07-28,disapprove,54.503737,2019
2019-07-27,approve,41.746612,2019
2019-07-27,disapprove,53.481791,2019
2019-07-27,approve,43.948636,2019
2019-07-27,disapprove,52.76658,2019
2019-07-31,approve,39.686784,2019
2019-07-31,disapprove,56.055805,2019
2019-07-28,approve,41.750369,2019
2019-07-28,disapprove,52.742388,2019
2019-07-29,approve,41.608387,2019
2019-07-29,disapprove,52.626013,2019
2019-07-28,approve,41.746612,2019
2019-07-28,disapprove,53.481791,2019
2019-07-28,approve,44.527124,2019
2019-07-28,disapprove,51.830237,2019
2019-07-28,approve,42.948636,2019
2019-07-28,disapprove,54.76658,2019
2019-07-29,approve,42.746612,2019
2019-07-29,disapprove,52.481791,2019
2019-07-29,approve,43.968815,2019
2019-07-29,disapprove,48.950052,2019
2019-07-30,approve,42.828006,2019
2019-07-30,disapprove,54.504546,2019
2019-07-30,approve,42.746612,2019
2019-07-30,disapprove,52.481791,2019
2019-08-01,approve,41.539711,2019
2019-08-01,disapprove,55.592009,2019
2019-07-29,approve,44.948636,2019
2019-07-29,disapprove,53.76658,2019
2019-08-04,approve,42.162813,2019
2019-08-04,disapprove,55.477711,2019
2019-07-30,approve,41.948636,2019
2019-07-30,disapprove,53.76658,2019
2019-07-30,approve,41.608387,2019
2019-07-30,disapprove,53.626013,2019
2019-07-30,approve,40.351563,2019
2019-07-30,disapprove,55.580389,2019
2019-07-31,approve,42.746612,2019
2019-07-31,disapprove,52.481791,2019
2019-07-31,approve,42.608387,2019
2019-07-31,disapprove,52.626013,2019
2019-07-30,approve,46.948636,2019
2019-07-30,disapprove,49.76658,2019
2019-08-02,approve,41.746612,2019
2019-08-02,disapprove,53.481791,2019
2019-08-01,approve,42.608387,2019
2019-08-01,disapprove,51.626013,2019
2019-07-31,approve,40.948636,2019
2019-07-31,disapprove,54.76658,2019
2019-08-01,approve,42.746612,2019
2019-08-01,disapprove,52.481791,2019
2019-08-01,approve,43.948636,2019
2019-08-01,disapprove,53.76658,2019
2019-08-02,approve,41.746612,2019
2019-08-02,disapprove,53.481791,2019
2019-08-01,approve,40.746612,2019
2019-08-01,disapprove,54.481791,2019
2019-08-03,approve,41.746612,2019
2019-08-03,disapprove,53.481791,2019
2019-08-03,approve,38.686784,2019
2019-08-03,disapprove,57.055805,2019
2019-08-02,approve,41.948636,2019
2019-08-02,disapprove,54.76658,2019
2019-08-03,approve,42.686784,2019
2019-08-03,disapprove,53.055805,2019
2019-08-03,approve,42.686784,2019
2019-08-03,disapprove,53.055805,2019
2019-08-04,approve,42.608387,2019
2019-08-04,disapprove,51.626013,2019
2019-08-06,approve,39.686784,2019
2019-08-06,disapprove,54.055805,2019
2019-08-05,approve,43.608387,2019
2019-08-05,disapprove,50.626013,2019
2019-08-05,approve,42.351563,2019
2019-08-05,disapprove,52.580389,2019
2019-08-03,approve,44.948636,2019
2019-08-03,disapprove,51.76658,2019
2019-08-04,approve,42.746612,2019
2019-08-04,disapprove,52.481791,2019
2019-08-07,approve,39.686784,2019
2019-08-07,disapprove,54.055805,2019
2019-08-04,approve,41.948636,2019
2019-08-04,disapprove,53.76658,2019
